Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Women's Street Footwear,24.0,63,1512.0,831.6,0.55,Online
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Women's Athletic Footwear,29.0,20,580.0,307.40000000000003,0.53,Online
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Men's Apparel,44.0,33,1452.0,580.8000000000001,0.4,Online
Foot Locker,2021-01-10,Northeast,Connecticut,Hartford,Women's Apparel,33.0,63,2079.0,1122.66,0.54,Online
Foot Locker,2021-02-08,Northeast,Connecticut,Hartford,Men's Street Footwear,34.0,119,4046.0,1982.54,0.49,Online
Foot Locker,2021-02-08,Northeast,Connecticut,Hartford,Men's Athletic Footwear,34.0,36,1224.0,575.28,0.47,Online
Foot Locker,2021-02-08,Northeast,Connecticut,Hartford,Women's Street Footwear,24.0,49,1176.0,588.0,0.5,Online
Foot Locker,2021-02-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29.0,13,377.0,203.58,0.54,Online
Foot Locker,2021-02-08,Northeast,Rhode Island,Providence,Men's Apparel,41.0,35,1435.0,588.3499999999999,0.41,Online
Foot Locker,2021-02-08,Northeast,Rhode Island,Providence,Women's Apparel,33.0,65,2145.0,1136.8500000000001,0.53,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Men's Street Footwear,34.0,111,3774.0,1887.0,0.5,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,34.0,44,1496.0,673.1999999999999,0.44999999999999996,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Women's Street Footwear,23.0,51,1173.0,609.96,0.52,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29.0,8,232.0,116.0,0.5,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Men's Apparel,44.0,20,880.0,395.99999999999994,0.44999999999999996,Online
Foot Locker,2021-03-06,Northeast,Rhode Island,Providence,Women's Apparel,32.0,51,1632.0,881.2800000000001,0.54,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Men's Street Footwear,32.0,111,3552.0,1740.48,0.49,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,32.0,33,1056.0,528.0,0.5,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Women's Street Footwear,24.0,36,864.0,449.28000000000003,0.52,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,29.0,13,377.0,199.81,0.53,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Men's Apparel,44.0,15,660.0,264.0,0.4,Online
Foot Locker,2021-04-07,Northeast,Rhode Island,Providence,Women's Apparel,33.0,50,1650.0,858.0,0.52,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Men's Street Footwear,49.0,122,5978.0,2989.0,0.5,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43.0,49,2107.0,948.1499999999999,0.44999999999999996,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Women's Street Footwear,39.0,60,2340.0,1263.6000000000001,0.54,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39.0,44,1716.0,892.32,0.52,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Men's Apparel,49.0,46,2254.0,901.6,0.4,Online
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Women's Apparel,52.0,81,4212.0,2232.36,0.53,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Men's Street Footwear,47.0,138,6486.0,2918.7,0.44999999999999996,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,41.0,90,3690.0,1808.1,0.49,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Women's Street Footwear,39.0,65,2535.0,1394.25,0.55,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39.0,60,2340.0,1263.6000000000001,0.54,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Men's Apparel,48.0,58,2784.0,1141.4399999999998,0.41,Online
Foot Locker,2021-06-08,Northeast,Rhode Island,Providence,Women's Apparel,51.0,88,4488.0,2288.88,0.51,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Men's Street Footwear,46.0,167,7682.0,3456.8999999999996,0.44999999999999996,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,41.0,81,3321.0,1660.5,0.5,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Women's Street Footwear,37.0,65,2405.0,1250.6000000000001,0.52,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37.0,58,2146.0,1115.92,0.52,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Men's Apparel,47.0,63,2961.0,1184.4,0.4,Online
Foot Locker,2021-07-06,Northeast,Rhode Island,Providence,Women's Apparel,50.0,116,5800.0,2900.0,0.5,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Men's Street Footwear,46.0,143,6578.0,3157.44,0.48,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,42.0,91,3822.0,1796.34,0.47,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Women's Street Footwear,38.0,75,2850.0,1567.5000000000002,0.55,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,37.0,39,1443.0,764.7900000000001,0.53,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Men's Apparel,45.0,31,1395.0,558.0,0.4,Online
Foot Locker,2021-08-07,Northeast,Rhode Island,Providence,Women's Apparel,52.0,87,4524.0,2442.96,0.54,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Men's Street Footwear,45.0,111,4995.0,2247.75,0.44999999999999996,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,43.0,56,2408.0,1155.84,0.48,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Women's Street Footwear,36.0,38,1368.0,697.6800000000001,0.51,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,39.0,27,1053.0,568.62,0.54,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Men's Apparel,47.0,27,1269.0,520.29,0.41,Online
Foot Locker,2021-09-06,Northeast,Rhode Island,Providence,Women's Apparel,52.0,58,3016.0,1538.16,0.51,Online
Foot Locker,2021-10-08,Northeast,Rhode Island,Providence,Men's Street Footwear,53.0,94,4982.0,2491.0,0.5,Online
Foot Locker,2021-10-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,46.0,56,2576.0,1262.24,0.49,Online
Foot Locker,2021-10-08,Northeast,Rhode Island,Providence,Women's Street Footwear,45.0,29,1305.0,678.6,0.52,Online
Foot Locker,2021-10-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,47.0,23,1081.0,540.5,0.5,Online
Foot Locker,2021-10-08,Northeast,Rhode Island,Providence,Men's Apparel,55.0,19,1045.0,418.0,0.4,Online
Sports Direct,2021-10-08,Northeast,Rhode Island,Providence,Women's Apparel,64.0,58,3712.0,1893.1200000000001,0.51,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Men's Street Footwear,55.0,95,5225.0,2560.25,0.49,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Men's Athletic Footwear,46.0,63,2898.0,1304.1,0.44999999999999996,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Women's Street Footwear,48.0,64,3072.0,1658.88,0.54,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48.0,58,2784.0,1531.2,0.55,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Men's Apparel,58.0,44,2552.0,1122.88,0.44,Online
Sports Direct,2021-11-07,Northeast,Rhode Island,Providence,Women's Apparel,60.0,77,4620.0,2402.4,0.52,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Men's Street Footwear,54.0,135,7290.0,3645.0,0.5,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Men's Athletic Footwear,45.0,78,3510.0,1684.8,0.48,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Women's Street Footwear,47.0,74,3478.0,1773.78,0.51,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Women's Athletic Footwear,48.0,65,3120.0,1560.0,0.5,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Men's Apparel,56.0,68,3808.0,1637.44,0.43,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Women's Apparel,60.0,85,5100.0,2805.0,0.55,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Men's Street Footwear,38.0,126,4788.0,2058.84,0.43,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38.0,68,2584.0,1136.96,0.44,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Women's Street Footwear,27.0,73,1971.0,709.56,0.36,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Women's Athletic Footwear,34.0,26,884.0,335.92,0.38,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Men's Apparel,48.0,41,1968.0,767.52,0.39,Online
Sports Direct,2021-01-17,Northeast,Rhode Island,Providence,Women's Apparel,38.0,70,2660.0,1090.6,0.41,Online
Sports Direct,2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,36.0,140,5040.0,2066.4,0.41,Online
Sports Direct,2021-02-15,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38.0,41,1558.0,654.36,0.42,Online
Sports Direct,2021-02-15,Northeast,Rhode Island,Providence,Women's Street Footwear,29.0,60,1740.0,661.2,0.38,Online
Sports Direct,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,68,2176.0,826.88,0.38,Online
Sports Direct,2021-02-15,Northeast,Massachusetts,Boston,Men's Apparel,48.0,41,1968.0,747.84,0.38,Online
Sports Direct,2021-02-15,Northeast,Massachusetts,Boston,Women's Apparel,38.0,75,2850.0,1254.0,0.44,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,38.0,127,4826.0,2123.44,0.44,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,38.0,47,1786.0,803.6999999999999,0.44999999999999996,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Women's Street Footwear,28.0,50,1400.0,546.0,0.39,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,34.0,87,2958.0,1064.8799999999999,0.36,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Men's Apparel,46.0,29,1334.0,520.26,0.39,Online
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Women's Apparel,39.0,54,2106.0,863.4599999999999,0.41,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Street Footwear,38.0,117,4446.0,2000.6999999999998,0.44999999999999996,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37.0,45,1665.0,732.6,0.44,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Street Footwear,29.0,41,1189.0,416.15,0.35,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,35,1120.0,436.8,0.39,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Men's Apparel,49.0,33,1617.0,614.46,0.38,Online
Sports Direct,2021-04-14,Northeast,Massachusetts,Boston,Women's Apparel,39.0,83,3237.0,1424.28,0.44,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,53.0,129,6837.0,2939.91,0.43,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,47.0,54,2538.0,1091.34,0.43,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,41.0,56,2296.0,918.4000000000001,0.4,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44.0,47,2068.0,806.52,0.39,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Apparel,50.0,54,2700.0,1026.0,0.38,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Women's Apparel,55.0,88,4840.0,1984.3999999999999,0.41,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Men's Street Footwear,51.0,155,7905.0,3320.1,0.42,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,47.0,94,4418.0,1855.56,0.42,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Women's Street Footwear,42.0,68,2856.0,1028.1599999999999,0.36,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,41.0,65,2665.0,932.7499999999999,0.35,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Men's Apparel,51.0,59,3009.0,1143.42,0.38,Online
Sports Direct,2021-06-15,Northeast,Massachusetts,Boston,Women's Apparel,54.0,101,5454.0,2181.6,0.4,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Men's Street Footwear,52.0,150,7800.0,3276.0,0.42,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,49.0,105,5145.0,2212.35,0.43,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Women's Street Footwear,41.0,77,3157.0,1168.09,0.37,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,44.0,56,2464.0,887.04,0.36,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Men's Apparel,53.0,68,3604.0,1405.56,0.39,Online
Sports Direct,2021-07-13,Northeast,Massachusetts,Boston,Women's Apparel,55.0,128,7040.0,2956.7999999999997,0.42,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Men's Street Footwear,50.0,161,8050.0,3542.0,0.44,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,47.0,88,4136.0,1695.76,0.41,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Women's Street Footwear,42.0,69,2898.0,1014.3,0.35,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42.0,51,2142.0,771.12,0.36,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Men's Apparel,50.0,44,2200.0,814.0,0.37,Online
Sports Direct,2021-08-14,Northeast,Massachusetts,Boston,Women's Apparel,58.0,91,5278.0,2375.1,0.44999999999999996,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Men's Street Footwear,53.0,135,7155.0,3005.1,0.42,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,49.0,63,3087.0,1234.8000000000002,0.4,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Women's Street Footwear,41.0,39,1599.0,591.63,0.37,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,42.0,36,1512.0,604.8000000000001,0.4,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Men's Apparel,52.0,34,1768.0,636.48,0.36,Online
Sports Direct,2021-09-13,Northeast,Massachusetts,Boston,Women's Apparel,57.0,63,3591.0,1615.9499999999998,0.44999999999999996,Online
Sports Direct,2021-10-15,Northeast,Massachusetts,Boston,Men's Street Footwear,57.0,120,6840.0,3077.9999999999995,0.44999999999999996,Online
Sports Direct,2021-10-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,53.0,56,2968.0,1335.6,0.44999999999999996,Online
Sports Direct,2021-10-15,Northeast,Massachusetts,Boston,Women's Street Footwear,53.0,34,1802.0,630.6999999999999,0.35,Online
Sports Direct,2021-10-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,54.0,27,1458.0,554.04,0.38,Online
Sports Direct,2021-10-15,Northeast,Massachusetts,Boston,Men's Apparel,62.0,27,1674.0,585.9,0.35,Online
Amazon,2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,66.0,65,4290.0,1887.6,0.44,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Men's Street Footwear,62.0,113,7006.0,3012.58,0.43,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,52.0,90,4680.0,2059.2,0.44,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Women's Street Footwear,50.0,83,4150.0,1494.0,0.36,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,51.0,80,4080.0,1591.2,0.39,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Men's Apparel,63.0,70,4410.0,1675.8,0.38,Online
Amazon,2021-11-14,Northeast,Massachusetts,Boston,Women's Apparel,64.0,98,6272.0,2822.3999999999996,0.44999999999999996,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Men's Street Footwear,64.0,150,9600.0,3935.9999999999995,0.41,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,53.0,105,5565.0,2226.0,0.4,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Women's Street Footwear,51.0,98,4998.0,1949.22,0.39,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Women's Athletic Footwear,52.0,75,3900.0,1482.0,0.38,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Men's Apparel,62.0,84,5208.0,2031.1200000000001,0.39,Online
Amazon,2021-12-13,Northeast,Massachusetts,Boston,Women's Apparel,65.0,112,7280.0,3203.2,0.44,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Men's Street Footwear,44.0,152,6688.0,3678.4,0.55,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Men's Athletic Footwear,42.0,94,3948.0,2368.7999999999997,0.6,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Women's Street Footwear,32.0,91,2912.0,1310.3999999999999,0.44999999999999996,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Women's Athletic Footwear,39.0,44,1716.0,840.84,0.49,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Men's Apparel,52.0,68,3536.0,1661.9199999999998,0.47,Online
Amazon,2021-01-14,Northeast,Massachusetts,Boston,Women's Apparel,44.0,98,4312.0,2199.12,0.51,Online
Amazon,2021-02-12,Northeast,Massachusetts,Boston,Men's Street Footwear,41.0,167,6847.0,3834.32,0.56,Online
Amazon,2021-02-12,Northeast,Massachusetts,Boston,Men's Athletic Footwear,44.0,61,2684.0,1610.3999999999999,0.6,Online
Amazon,2021-02-12,Northeast,Massachusetts,Boston,Women's Street Footwear,33.0,74,2442.0,1221.0,0.5,Online
Amazon,2021-02-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,36.0,45,1620.0,745.1999999999999,0.45999999999999996,Online
Amazon,2021-02-12,Northeast,Vermont,Burlington,Men's Apparel,54.0,63,3402.0,1701.0,0.5,Online
Amazon,2021-02-12,Northeast,Vermont,Burlington,Women's Apparel,43.0,85,3655.0,1973.7,0.54,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Men's Street Footwear,44.0,142,6248.0,3748.7999999999997,0.6,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,42.0,70,2940.0,1675.8000000000002,0.5700000000000001,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Women's Street Footwear,34.0,77,2618.0,1282.82,0.49,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,36.0,38,1368.0,670.3199999999999,0.49,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Men's Apparel,51.0,47,2397.0,1174.53,0.49,Online
Amazon,2021-03-10,Northeast,Vermont,Burlington,Women's Apparel,41.0,80,3280.0,1803.9999999999998,0.5499999999999999,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Men's Street Footwear,41.0,137,5617.0,3145.5200000000004,0.56,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,43.0,56,2408.0,1396.64,0.5800000000000001,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Women's Street Footwear,32.0,65,2080.0,1040.0,0.5,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,36.0,44,1584.0,792.0,0.5,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Men's Apparel,51.0,38,1938.0,891.4799999999999,0.45999999999999996,Online
Amazon,2021-04-11,Northeast,Vermont,Burlington,Women's Apparel,44.0,90,3960.0,2019.6000000000001,0.51,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Men's Street Footwear,55.0,154,8470.0,4827.900000000001,0.5700000000000001,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,54.0,80,4320.0,2419.2000000000003,0.56,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Women's Street Footwear,49.0,75,3675.0,1690.4999999999998,0.45999999999999996,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,46.0,65,2990.0,1405.3,0.47,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Men's Apparel,55.0,72,3960.0,1861.1999999999998,0.47,Online
Amazon,2021-05-10,Northeast,Vermont,Burlington,Women's Apparel,60.0,120,7200.0,3744.0,0.52,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Men's Street Footwear,58.0,163,9454.0,5483.320000000001,0.5800000000000001,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Men's Athletic Footwear,53.0,116,6148.0,3627.3200000000006,0.5900000000000001,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Women's Street Footwear,45.0,81,3645.0,1713.1499999999999,0.47,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Women's Athletic Footwear,47.0,90,4230.0,1903.4999999999998,0.44999999999999996,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Men's Apparel,58.0,81,4698.0,2349.0,0.5,Online
Amazon,2021-06-12,Northeast,Vermont,Burlington,Women's Apparel,62.0,117,7254.0,3772.08,0.52,Online
Amazon,2021-07-10,Northeast,Vermont,Burlington,Men's Street Footwear,54.0,182,9828.0,5601.960000000001,0.5700000000000001,Online
